serialno,RT,SPORDER,PUMA00,PUMA10,ST,ADJINC,PWGTP,AGEP,CIT,CITWP05,CITWP12,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP05,MARHYP12,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP05,YOEP12,ANC,ANC1P05,ANC1P12,ANC2P05,ANC2P12,DECADE,DIS,DRIVESP,ESP,ESR,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP05,LANP12,MIGPUMA00,MIGPUMA10,MIGSP05,MIGSP12,MSP,NAICSP,NATIVITY,NOP,OC,OCCP02,OCCP10,OCCP12,PAOC,PERNP,PINCP,POBP05,POBP12,POVPIP,POWPUMA00,POWPUMA10,POWSP05,POWSP12,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P05,RAC2P12,RAC3P05,RAC3P12,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP00,SOCP10,SOCP12,VPS,WAOB,FAGEP,FANCP,FCITP,FCITWP,FCOWP,FDDRSP,FDEARP,FDEYEP,FDOUTP,FDPHYP,FDRATP,FDRATXP,FDREMP,FENGP,FESRP,FFERP,FFODP,FGCLP,FGCMP,FGCRP,FHINS1P,FHINS2P,FHINS3C,FHINS3P,FHINS4C,FHINS4P,FHINS5C,FHINS5P,FHINS6P,FHINS7P,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARHDP,FMARHMP,FMARHTP,FMARHWP,FMARHYP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FWRKP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80 
2011000063851,P,01,00101,-0009,34,1054614,00022,22,1,,,3,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,17,000000,3,16,21,000000,1,00000,00000,003500,30,1,6,,,,4,999,-09,999,-09,,2,,,6,5501,,1,01,9570,,,,,,,,,6,92M2,1,,0,N.A.,2016,N.A.,,000003500,000003500,042,-09,,,,,,1,2,1,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,211093,N.A.//,,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,00022,00005,00037,00004,00005,00023,00021,00037,00036,00005,00022,00021,00022,00005,00021,00023,00020,00038,00022,00039,00022,00005,00039,00005,00004,00023,00023,00039,00039,00005,00021,00021,00021,00005,00021,00022,00022,00039,00022,00004,00022,00037,00005,00038,00038,00022,00022,00005,00004,00039,00022,00022,00022,00037,00022,00023,00021,00005,00022,00005,00022,00037,00005,00038,00040,00023,00021,00005,00005,00039,00020,00022,00022,00039,00022,00020,00022,00005,00022,00039
2011000096766,P,03,02002,-0009,34,1054614,00039,22,1,,,9,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,2,1,2,1,3,000000,00000,02,000000,3,15,21,000000,1,00000,00000,000000,,3,,2,,,2,051,-09,050,-09,,2,,,3,6200,5501,1,01,9920,,,,,,,,,6,9920,1,,0,N.A.,9920,N.A.,,000000000,000000000,034,-09,415,,,,,1,2,1,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,999920,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00062,00042,00032,00045,00038,00068,00074,00041,00040,00061,00034,00042,00076,00068,00066,00074,00034,00060,00035,00012,00012,00033,00044,00038,00037,00012,00011,00036,00041,00012,00039,00037,00012,00011,00011,00012,00037,00012,00042,00066,00060,00041,00031,00046,00038,00061,00061,00033,00049,00070,00042,00041,00079,00069,00062,00068,00033,00061,00032,00009,00013,00039,00039,00039,00047,00013,00010,00033,00040,00013,00040,00045,00012,00011,00011,00010,00039,00011,00035,00059
2011000096780,P,03,01403,-0009,34,1054614,00008,22,1,,,2,2,2,2,2,2,,,2,1,,,,,1,2,2,2,2,2,2,000590,,,,1,5,,,,,,,1,4,,,,,,,,,,3,5,2,2,2,000000,00000,02,000000,2,16,21,000000,1,00000,00000,007500,20,1,6,2,,,2,050,-09,032,-09,,2,,,6,5501,,1,01,9170,,,625,-09,,,,,6,813M,1,,0,N.A.,1107,N.A.,,000007500,000008090,036,-09,376,,,,,1,2,4,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,151199,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00012,00008,00002,00002,00007,00007,00008,00009,00008,00013,00009,00002,00010,00007,00014,00007,00002,00006,00002,00013,00013,00009,00002,00002,00008,00007,00009,00008,00008,00013,00008,00003,00012,00008,00010,00008,00002,00007,00003,00016,00010,00006,00002,00002,00008,00007,00009,00007,00008,00014,00008,00002,00010,00008,00014,00007,00003,00007,00003,00012,00013,00008,00002,00003,00009,00007,00006,00007,00008,00013,00007,00002,00014,00008,00013,00008,00002,00007,00001,00012
2011000123146,P,03,01403,-0009,34,1054614,00009,22,1,,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,000410,007,01,01,2,5,,,,,,,1,4,,,,,,,,,,2,1,2,1,2,000000,00000,02,000000,3,15,21,000000,2,00000,00000,005700,20,1,6,1,,,1,434,-09,999,-09,,2,1,,1,6206,5501,1,01,5170,179,109,,,,,,,6,4481,1,,0,N.A.,4760,N.A.,4,000005700,000006110,036,-09,095,01403,-0009,034,-09,1,2,2,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,412031,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00010,00010,00004,00015,00011,00011,00003,00008,00009,00016,00011,00010,00003,00018,00018,00009,00015,00011,00003,00011,00003,00003,00011,00014,00003,00014,00009,00015,00020,00012,00013,00003,00010,00009,00011,00002,00010,00018,00009,00017,00007,00008,00017,00002,00010,00010,00015,00012,00008,00003,00010,00011,00019,00003,00003,00013,00003,00009,00016,00011,00018,00017,00009,00009,00014,00003,00012,00004,00003,00008,00004,00015,00010,00014,00011,00014,00008,00003,00011,00003
2011000150160,P,01,01002,-0009,34,1054614,00010,31,1,,,6,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,000400,010,01,01,2,1,2,2,1,2,2008,-009,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,15,21,063000,1,00000,00000,000000,70,1,2,1,,,1,051,-09,999,-09,,2,1,,1,5501,,1,01,0770,084,043,,,,,,,1,23,1,,0,N.A.,0220,N.A.,,000063000,000063400,034,-09,447,01002,-0009,034,-09,1,2,4,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,119021,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00016,00018,00002,00004,00019,00011,00002,00016,00016,00011,00009,00004,00010,00012,00010,00009,00003,00012,00011,00010,00004,00003,00018,00016,00002,00009,00015,00003,00002,00009,00012,00021,00009,00010,00011,00011,00016,00010,00010,00010,00003,00003,00017,00017,00003,00011,00016,00003,00003,00008,00012,00020,00010,00010,00009,00008,00017,00009,00010,00009,00021,00015,00003,00003,00017,00011,00003,00019,00015,00009,00011,00004,00010,00009,00011,00011,00004,00010,00010,00010
2011000164862,P,03,00304,-0009,34,1054614,00017,25,1,,,,2,2,2,2,2,,,2,1,2,,,,1,1,2,2,2,2,2,000000,,,,1,5,,,,,,,1,4,,,,,,,,,,2,5,2,2,3,000000,00000,02,000000,3,16,21,000000,2,00000,00000,000000,,3,,2,,,1,918,-09,999,-09,,2,,,6,5501,,1,01,,,,667,-09,,,,,6,,1,,0,,,,4,000000000,000000000,034,-09,465,,,,,1,2,1,6,40,-9,29,-09,0,1,0,0,1,0,0,0,1,2,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00017,00015,00003,00024,00015,00019,00018,00006,00026,00014,00023,00006,00015,00005,00006,00026,00026,00020,00016,00030,00017,00016,00006,00024,00018,00020,00018,00004,00027,00017,00018,00004,00013,00005,00006,00030,00032,00021,00016,00026,00017,00020,00006,00034,00017,00025,00017,00006,00024,00019,00015,00006,00015,00006,00005,00032,00021,00016,00021,00028,00015,00018,00005,00028,00015,00015,00017,00007,00022,00022,00022,00004,00019,00004,00004,00027,00028,00015,00014,00032
2011000185044,P,01,02302,-0009,34,1054614,00002,22,1,,,3,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,17,000000,3,16,21,000000,1,00000,00000,003500,30,1,6,,,,4,999,-09,999,-09,,2,,,6,5501,,1,01,9570,,,,,,,,,6,92M2,1,,0,N.A.,2016,N.A.,,000003500,000003500,042,-09,,,,,,1,2,1,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,211093,N.A.//,,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,00001,00002,00002,00002,00003,00004,00003,00003,00001,00004,00000,00002,00000,00000,00002,00002,00002,00002,00002,00002,00002,00003,00001,00001,00002,00002,00004,00002,00002,00002,00002,00003,00002,00002,00001,00000,00003,00003,00001,00004,00000,00002,00002,00002,00003,00004,00002,00004,00001,00004,00001,00002,00001,00000,00002,00002,00002,00002,00002,00002,00002,00003,00001,00000,00002,00002,00004,00002,00002,00002,00002,00004,00002,00002,00000,00001,00004,00004,00000,00004
2011000288787,P,01,01402,-0009,34,1054614,00023,34,5,,,1,2,2,2,2,2,,,2,1,,2,,,2,2,2,2,2,2,2,000000,,,,1,1,2,2,1,2,2010,-009,1,4,,,,,,,,,,2,1,2,1,3,000000,00000,00,000000,3,16,21,000000,1,00000,00000,000000,,2,,2,2009,-009,1,553,-09,999,-09,7,2,,,3,5501,,2,01,7270,,,796,-09,,,,,1,5411,2,,0,N.A.,2145,N.A.,,000000000,000000000,440,-09,194,,,,,2,2,1,2,02,-9,44,-09,0,0,1,0,1,0,0,0,1,2,,,N.A.//,232011,N.A.//,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00025,00034,00007,00020,00006,00008,00024,00007,00043,00025,00029,00028,00037,00019,00007,00021,00031,00032,00025,00019,00025,00007,00035,00027,00033,00032,00023,00035,00008,00023,00023,00021,00008,00028,00040,00024,00006,00008,00023,00029,00022,00030,00005,00028,00007,00007,00021,00006,00036,00028,00025,00025,00043,00022,00008,00026,00033,00039,00023,00023,00024,00007,00033,00020,00046,00040,00025,00040,00006,00023,00020,00024,00007,00020,00034,00022,00007,00007,00023,00023
2011000300197,P,03,02201,-0009,34,1054614,00014,24,1,,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,2,1,2,1,3,000000,00000,02,000000,2,16,21,000000,1,00000,00000,000000,,2,,2,,,1,032,-09,999,-09,,2,,,3,5501,,1,01,5690,,,,,,,,,6,45439,1,,0,N.A.,4940,N.A.,,000000000,000000000,034,-09,501,,,,,1,2,1,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,419041,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00005,00004,00014,00015,00014,00004,00022,00004,00017,00025,00022,00027,00016,00004,00025,00015,00014,00012,00014,00012,00024,00024,00013,00014,00012,00024,00004,00021,00016,00004,00004,00005,00012,00024,00004,00013,00017,00017,00015,00010,00005,00004,00013,00014,00011,00004,00025,00004,00016,00022,00026,00023,00015,00004,00026,00014,00014,00016,00012,00017,00028,00022,00012,00013,00016,00026,00004,00024,00016,00005,00004,00005,00013,00025,00004,00013,00013,00013,00017,00014
2011000308708,P,01,01901,-0009,34,1054614,00013,39,5,,,1,2,2,2,2,2,,,2,2,2,2,,,2,2,2,2,2,2,2,000000,025,01,01,1,1,2,2,2,2,2009,-009,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,15,21,000000,2,00000,00000,009300,15,1,1,1,2007,-009,2,903,-09,902,-09,7,2,1,,1,5501,,2,01,5380,215,125,623,-09,,,,,1,45211,2,,0,N.A.,4760,N.A.,2,000009300,000009300,332,-09,121,01404,-0009,034,-09,2,2,2,2,02,-9,44,-09,0,0,1,0,1,0,0,0,1,2,,,N.A.//,412031,N.A.//,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00024,00011,00004,00004,00012,00014,00012,00010,00012,00023,00011,00004,00022,00015,00022,00013,00003,00011,00004,00023,00020,00013,00004,00003,00013,00015,00012,00013,00012,00018,00012,00004,00021,00012,00021,00012,00004,00011,00004,00004,00004,00012,00023,00022,00013,00010,00014,00012,00012,00004,00013,00024,00004,00013,00004,00011,00024,00011,00024,00004,00003,00013,00022,00022,00014,00013,00012,00014,00012,00003,00012,00019,00003,00013,00003,00013,00021,00012,00021,00025
2011000348348,P,01,02302,-0009,34,1054614,00014,45,1,,,1,2,2,2,2,2,,,2,,2,2,,,1,1,2,2,2,2,2,000000,035,01,01,2,5,,,,,,,1,4,,,,,,,,,,2,5,2,3,3,006000,00000,00,000000,3,16,21,000000,2,00000,00000,040000,40,1,5,1,,,1,902,-09,999,-09,,2,1,,1,5501,,1,01,7460,101,055,,,,,,,6,5417,1,,0,N.A.,0150,N.A.,2,000040000,000046000,042,-09,255,02301,-0009,034,-09,1,2,1,2,02,-9,44,-09,0,0,1,0,1,0,0,0,1,2,,,N.A.//,113061,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00027,00017,00013,00027,00016,00005,00005,00003,00018,00013,00013,00021,00015,00031,00027,00024,00015,00003,00012,00006,00024,00012,00017,00020,00015,00004,00002,00004,00013,00021,00012,00012,00015,00028,00025,00023,00021,00004,00012,00006,00022,00010,00011,00025,00015,00004,00003,00004,00018,00014,00013,00011,00014,00026,00026,00029,00015,00006,00014,00003,00021,00016,00010,00018,00018,00004,00004,00006,00015,00015,00013,00019,00018,00020,00027,00028,00015,00005,00015,00004
2011000432509,P,02,00602,-0009,34,1054614,00084,36,5,,,1,2,2,2,2,2,,,2,,2,2,,,2,2,2,2,2,2,2,000000,,,,2,3,2,2,1,2,1991,-009,1,4,,,,,,,,,,2,1,2,1,3,000000,00000,05,000000,3,16,21,000000,2,00000,00000,000000,,2,,2,1995,-009,1,301,-09,999,-09,6,2,,,3,5501,,2,01,7570,,,,,,,,,4,55,2,,0,N.A.,0725,N.A.,4,000000000,000000000,324,-09,501,,,,,2,2,3,2,02,-9,44,-09,0,0,1,0,1,0,0,0,1,2,,,N.A.//,131121,N.A.//,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00089,00026,00072,00028,00027,00115,00129,00086,00085,00082,00087,00033,00127,00081,00090,00084,00028,00136,00089,00119,00082,00026,00090,00031,00029,00135,00129,00078,00082,00086,00090,00023,00113,00085,00079,00077,00033,00136,00088,00029,00078,00142,00077,00147,00131,00026,00027,00093,00080,00083,00081,00122,00029,00088,00069,00086,00143,00025,00085,00024,00073,00135,00093,00121,00120,00030,00028,00083,00101,00087,00092,00130,00027,00090,00091,00084,00123,00027,00077,00128
2011000510846,P,01,02301,-0009,34,1054614,00016,22,1,,,3,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,17,000000,3,16,21,000000,1,00000,00000,003500,30,1,6,,,,4,999,-09,999,-09,,2,,,6,5501,,1,01,9570,,,,,,,,,6,92M2,1,,0,N.A.,2016,N.A.,,000003500,000003500,042,-09,,,,,,1,2,1,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,211093,N.A.//,,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,00029,00027,00003,00003,00028,00016,00003,00027,00027,00017,00017,00004,00016,00015,00016,00017,00004,00016,00016,00016,00028,00027,00003,00003,00028,00017,00004,00028,00029,00016,00016,00004,00016,00016,00016,00016,00004,00016,00016,00016,00029,00028,00004,00004,00028,00016,00003,00028,00027,00017,00016,00004,00016,00015,00016,00017,00003,00015,00016,00016,00028,00028,00004,00004,00029,00016,00004,00028,00028,00015,00015,00004,00016,00016,00017,00015,00003,00017,00017,00016
2011000552150,P,03,02201,-0009,34,1054614,00016,27,1,,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,035,01,01,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,3,16,21,000000,1,00000,00000,045000,40,1,1,1,,,2,051,-09,050,-09,,2,1,,1,5501,,1,01,6970,095,049,,,,,,,6,52M2,1,,0,N.A.,4820,N.A.,,000045000,000045000,009,-09,501,00100,-0009,010,-09,1,2,3,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,413031,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00015,00005,00004,00031,00024,00004,00017,00026,00004,00004,00018,00015,00024,00015,00015,00017,00017,00026,00015,00016,00017,00027,00026,00005,00005,00026,00015,00006,00030,00031,00015,00014,00004,00014,00016,00016,00015,00005,00014,00015,00018,00027,00024,00005,00004,00020,00017,00006,00030,00030,00017,00016,00005,00016,00018,00013,00017,00005,00013,00013,00019,00004,00005,00029,00024,00005,00018,00028,00004,00004,00013,00012,00035,00015,00017,00015,00016,00024,00017,00015
2011000555159,P,01,00303,-0009,34,1054614,00007,30,1,,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,005000,010,01,01,2,1,2,2,1,2,2008,-009,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,3,16,21,000000,1,00000,00000,090000,45,1,1,1,,,1,021,-09,999,-09,,2,1,,1,5506,5501,1,01,4470,099,058,,,,,,,1,4244,1,,0,N.A.,4850,N.A.,,000090000,000095000,039,-09,501,00305,-0009,034,-09,1,2,2,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,414010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00007,00002,00008,00009,00013,00002,00015,00014,00006,00008,00002,00002,00011,00007,00006,00006,00012,00006,00008,00010,00007,00012,00009,00007,00001,00014,00002,00003,00009,00006,00013,00014,00002,00006,00012,00010,00001,00010,00006,00002,00007,00001,00008,00012,00013,00002,00013,00014,00009,00009,00002,00002,00015,00009,00006,00008,00010,00008,00009,00014,00007,00011,00010,00006,00003,00010,00002,00002,00008,00007,00010,00014,00002,00006,00008,00007,00004,00007,00007,00003
2011000564841,P,01,02302,-0009,34,1054614,00014,22,1,,,3,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,17,000000,3,16,21,000000,1,00000,00000,003500,30,1,6,,,,4,999,-09,999,-09,,2,,,6,5501,,1,01,9570,,,,,,,,,6,92M2,1,,0,N.A.,2016,N.A.,,000003500,000003500,042,-09,,,,,,1,2,1,1,01,-9,69,-09,0,0,0,0,1,0,1,0,1,2,,,N.A.//,211093,N.A.//,,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,00015,00003,00003,00025,00025,00003,00014,00025,00003,00004,00015,00014,00025,00013,00014,00015,00014,00025,00014,00015,00014,00003,00003,00026,00025,00003,00015,00026,00003,00003,00014,00015,00025,00015,00014,00014,00014,00025,00015,00014,00015,00024,00026,00003,00003,00026,00015,00003,00024,00025,00014,00014,00003,00014,00014,00015,00014,00003,00014,00015,00014,00025,00026,00003,00003,00027,00013,00003,00025,00025,00013,00015,00003,00015,00014,00014,00015,00004,00015,00014
2011000641396,P,01,00601,-0009,34,1054614,00022,26,5,,,1,2,2,2,2,2,,,2,1,,,,,1,2,2,2,2,2,2,000000,015,,06,1,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,3,15,21,000000,1,00000,00000,175000,50,1,1,1,1999,-009,1,706,-09,999,-09,6,2,,,1,2102,5501,1,01,6970,088,046,712,-09,,,,,6,52M2,2,,0,N.A.,0430,N.A.,,000175000,000175000,207,-09,501,03800,-0009,036,-09,1,2,4,6,43,-9,26,-09,0,1,0,0,1,0,0,0,1,2,,,N.A.//,119XXX,N.A.//,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00021,00021,00007,00036,00006,00008,00030,00021,00040,00034,00007,00024,00023,00020,00007,00021,00024,00018,00031,00022,00030,00008,00023,00023,00020,00021,00037,00034,00024,00018,00021,00039,00006,00033,00021,00005,00006,00007,00024,00040,00022,00027,00008,00038,00006,00007,00023,00028,00036,00037,00005,00022,00020,00019,00007,00022,00018,00021,00040,00022,00035,00006,00018,00019,00020,00024,00046,00043,00022,00020,00021,00034,00007,00034,00020,00006,00007,00007,00020,00042
2011000704080,P,03,00502,-0009,34,1054614,00049,26,1,,,2,2,2,2,2,2,,,2,1,2,,,,2,2,2,2,2,2,2,000000,035,01,01,1,5,,,,,,,1,4,,,,,,,,,,2,3,2,2,3,000000,00000,02,000000,2,15,21,000000,2,00000,00000,007000,20,1,4,1,,,1,706,-09,999,-09,,2,1,,1,5501,6007,2,01,7880,125,079,708,-09,,,,,6,611M2,1,,0,N.A.,2200,N.A.,4,000007000,000007000,034,-09,501,00502,-0009,034,-09,2,2,4,6,43,-9,26,-09,0,1,0,0,1,0,0,0,1,2,,,N.A.//,251000,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00068,00065,00067,00062,00052,00051,00074,00077,00071,00081,00061,00063,00042,00056,00032,00046,00046,00044,00083,00014,00016,00043,00046,00019,00038,00046,00016,00015,00016,00014,00068,00014,00045,00017,00054,00053,00051,00046,00016,00021,00018,00038,00055,00011,00054,00044,00016,00017,00019,00019,00066,00013,00050,00013,00046,00029,00054,00059,00016,00077,00078,00037,00061,00083,00048,00065,00083,00059,00078,00057,00037,00078,00047,00069,00047,00053,00064,00045,00073,00111
